105.05 28.30 1.50 5.5780
105.10 28.30 1.50 5.8570
105.15 28.30 1.50 5.9690
104.50 28.35 1.50 4.7430
104.55 28.35 1.50 5.2780
104.60 28.35 1.50 5.2940
104.65 28.35 1.50 5.4870
104.70 28.35 1.50 5.0900
104.75 28.35 1.50 5.4210
104.80 28.35 1.50 5.2830
104.85 28.35 1.50 5.1580
104.90 28.35 1.50 5.6500
104.95 28.35 1.50 5.7590
105.00 28.35 1.50 5.3220
105.05 28.35 1.50 5.4170
105.10 28.35 1.50 5.4540
105.15 28.35 1.50 5.4880
104.55 28.40 1.50 5.4310
104.60 28.40 1.50 5.6210
104.65 28.40 1.50 5.0780
104.70 28.40 1.50 5.4440
104.75 28.40 1.50 4.8650
104.80 28.40 1.50 5.3440
104.85 28.40 1.50 5.8210
104.90 28.40 1.50 4.5870
104.95 28.40 1.50 5.9220
105.00 28.40 1.50 5.2770
105.05 28.40 1.50 5.4120
105.10 28.40 1.50 5.4660
105.15 28.40 1.50 5.1330
104.55 28.45 1.50 4.9210
104.60 28.45 1.50 5.2020
104.65 28.45 1.50 5.2990
104.70 28.45 1.50 5.0640
104.75 28.45 1.50 5.4270
104.80 28.45 1.50 5.3580
104.85 28.45 1.50 5.1600
104.90 28.45 1.50 5.0530
104.95 28.45 1.50 4.8510
105.00 28.45 1.50 4.7800
105.05 28.45 1.50 5.0420
105.10 28.45 1.50 4.8070
105.15 28.45 1.50 5.1550
104.55 28.50 1.50 4.9640
104.60 28.50 1.50 4.8060
104.65 28.50 1.50 5.3200
104.70 28.50 1.50 4.7360
104.75 28.50 1.50 5.2540
104.80 28.50 1.50 5.4190
104.85 28.50 1.50 4.5410
104.90 28.50 1.50 4.7650
104.95 28.50 1.50 4.5880
105.00 28.50 1.50 4.8780
105.05 28.50 1.50 4.7960
105.10 28.50 1.50 4.7380
104.60 28.55 1.50 4.4920
104.65 28.55 1.50 5.0310
104.70 28.55 1.50 4.8020
104.75 28.55 1.50 4.7420
104.80 28.55 1.50 4.9120
104.85 28.55 1.50 5.0640
104.90 28.55 1.50 5.1440
104.95 28.55 1.50 4.8480
105.00 28.55 1.50 5.3280
105.05 28.55 1.50 5.0200
105.10 28.55 1.50 5.0840
104.60 28.60 1.50 4.6300
104.65 28.60 1.50 5.1510
104.70 28.60 1.50 4.5380
104.75 28.60 1.50 5.1090
104.80 28.60 1.50 4.9890
104.85 28.60 1.50 4.9470
104.90 28.60 1.50 4.8050
104.95 28.60 1.50 4.5610
105.00 28.60 1.50 4.9610
104.75 28.65 1.50 4.8670
104.80 28.65 1.50 4.9600
105.00 28.65 1.50 4.7840
104.55 27.85 3.00 6.0320
104.60 27.85 3.00 5.7760
104.65 27.90 3.00 5.4620
104.65 27.95 3.00 5.5250
104.70 27.95 3.00 5.7780
104.75 27.95 3.00 5.3430
104.80 27.95 3.00 5.6530
104.85 27.95 3.00 5.6030
104.90 27.95 3.00 5.5930
104.50 28.00 3.00 5.8480
104.55 28.00 3.00 5.8080
104.60 28.00 3.00 5.9130
104.65 28.00 3.00 5.5800
104.70 28.00 3.00 5.8890
104.75 28.00 3.00 5.3970
104.80 28.00 3.00 5.6470
104.85 28.00 3.00 5.8380
104.90 28.00 3.00 5.7740
104.95 28.00 3.00 5.5020
104.50 28.05 3.00 5.4420
104.55 28.05 3.00 5.3430
104.60 28.05 3.00 5.4490
104.65 28.05 3.00 5.3360
104.70 28.05 3.00 5.4600
104.75 28.05 3.00 5.3580
104.80 28.05 3.00 5.6810
104.85 28.05 3.00 5.6240
104.90 28.05 3.00 5.7120
104.95 28.05 3.00 5.1020
105.00 28.05 3.00 5.6890
105.05 28.05 3.00 5.5050
104.50 28.10 3.00 5.4740
104.55 28.10 3.00 5.6100
104.60 28.10 3.00 5.3450
104.65 28.10 3.00 5.4580
104.70 28.10 3.00 5.2630
104.75 28.10 3.00 5.2770
104.80 28.10 3.00 5.4820
104.85 28.10 3.00 5.5530
104.90 28.10 3.00 5.2650
104.95 28.10 3.00 5.3410
105.00 28.10 3.00 5.3150
105.05 28.10 3.00 5.3160
